110000011101010110110,100001101001001111001,111111010011000101010,011000011000101110011,001011111101100100100,010101011111001000001,111010101110001000110,011100100011100011100,011010110001011001101,111111001100111011000,000101111000011101110,100110011010100011101,101100101001110000011,010111100000000110111,000011110011111010010,110001110100100001011,101100110110011110001,000110000101101101111,001001001110010011111,010010101110110101001,110001000010111100101
110100111010100111010,101010111100100101101,010000100111110101011,101111100011001100011,010011111001011101000,001011101010010011110,111100010110011101100,110110101101010000110,100111000100110011000,000101001111100100100,000101110100111000111,111001000001101001110,000010011111001011011,001110010001110110110,011110001010111000001,011101110101000011001,100100101001011111101,111001001100010110011,101000111111111010000,010010100100101110100,110011010011010010101
011011010010110100011,011111001100010011101,101001000001111111101,110001100110001001011,101010101010000111001,010100010001001111001,101010010101110011010,011000110100011110110,111011001101001100000,111100101001100000111,100011011000001010111,110111100001010101110,100101111100110100001,100110000110101110110,101110110111011000101,010011110111100010100,110000011010111001100,001101011111000101110,000010101101111101111,000101101011011010010,001111110000101001000
100011000111011101100,011011101110101001001,010000111111010011000,111110001001000101010,110001010100110101011,101101001100110011100,101000011111100000111,110010100001110011101,010101001011111100001,100000101100101110010,110110010110101010000,011010011100011110101,001011010001111010010,000111011010100111111,010101000101001011111,101111110101000110001,001110100110110100110,011100110001101101100,110111111000011000110,111001100010000110110,101100110010011011011
111000100010111101001,010011011010110010111,110010111001000101110,011011001101111100010,100000101101110010011,111100010100100110010,100111110100101000101,001100011011001100111,011101111001101011000,000101111110010101000,010101100111100001110,010110100001010110101,100101000000111111110,101011100011000110010,001010110100011011110,101110001011110001100,111111010001010001011,111001001100000111101,110001010111011010100,110110001110001011011,000010010111100111001
001001010001101111010,111000010110101000111,011101100100011100100,000101010010110011101,100111110000000100111,101000110011010001110,101011101010111010000,001100111100110001011,010010110001111101001,000110001010101101110,010001001011110100011,100100110111100110000,111100001010000111001,101111000111011001011,010011111110000011010,111111011101100001100,110010000100110111110,011110100001100010111,110100011001011010010,001010011111010110101,100001101101001011101
000111100011111010010,011110000111011001011,101110011011110101000,010100111011001010101,000101010100110011101,011011111000010110011,110011011110011000100,110111110101000101001,001011101001101001101,011100100100111100100,101110110010100000111,110000101110110011001,000000011101101100011,100110001000011111111,110001000011110100111,101001000110001110001,010010010010101111110,111110001101100010110,101000110101011011110,000101101110000101110,111101011000101001010
100101100110011101101,001111001011101000101,100110010101110000101,011101011101010101000,011110110110000011001,000000010111101101011,010011101100011000011,000010111010110001110,010111110001001011110,111000001001011011101,101111001100100011010,100001111111000010000,110011101001100101001,111010000111000100110,101110111000001100010,110011010010111110000,110101011010000000111,000110001011010110011,111100100011110000010,010100101100101110100,001001110000110110111
010001010101001101111,010010001111110101100,001011001000111111011,001010101111001001001,101011011011000110110,000100001110101110111,011001100110100011010,000101111011110010001,011100011000100001101,111111000101010010101,001101100010011101100,100111010100101001000,011110110001101110010,000110111100010011110,110010110010111000111,110111101000000100011,110100001011011011010,111000111100011110000,101100010111110101011,101001101101111000110,100000100001100111101
000000101011110001011,111001001101100001100,001011100100111011001,110111100011100010010,010001110110110100100,100110010111101001100,010111101000001101110,101101010110000101011,001101011001101110000,101011011010011011110,010011010001111000111,101100100001011000101,110000000101011111010,011010110011000111101,111010001010111100001,110100011000110011001,110001111111001010001,011100000110101010111,000111001111010110101,011110111101010000010,100010111100100110111
